state,city,city_url,provider_urls_found,new_provider_urls_added,already_known_provider_urls,providers_scraped,duplicates_skipped,failed,status,notes
texas,eagle lake,/provider/texas/eagle-lake/,1,1,,,,,success,
texas,edinburg,/provider/texas/edinburg/,3,3,,,,,success,
texas,electra,/provider/texas/electra/,1,1,,,,,success,
texas,duncanville,/provider/texas/duncanville/,2,2,,,,,success,
texas,edna,/provider/texas/edna/,1,1,,,,,success,
texas,el paso,/provider/texas/el-paso/,28,28,,,,,success,
texas,elsa,/provider/texas/elsa/,2,2,,,,,success,
texas,ennis,/provider/texas/ennis/,2,2,,,,,success,
texas,forney,/provider/texas/forney/,2,2,,,,,success,
texas,flower mound,/provider/texas/flower-mound/,4,4,,,,,success,
texas,euless,/provider/texas/euless/,3,3,,,,,success,
texas,elgin,/provider/texas/elgin/,1,1,,,,,success,
texas,etoile,/provider/texas/etoile/,1,1,,,,,success,
texas,farmers branch,/provider/texas/farmers-branch/,1,1,,,,,success,
texas,friendswood,/provider/texas/friendswood/,4,4,,,,,success,
texas,friscot,/provider/texas/friscot/,1,1,,,,,success,
texas,fort stockton,/provider/texas/fort-stockton/,1,1,,,,,success,
texas,fredericksburg,/provider/texas/fredericksburg/,3,3,,,,,success,
texas,freeport,/provider/texas/freeport/,3,3,,,,,success,
texas,frankston,/provider/texas/frankston/,1,1,,,,,success,
texas,fort worth,/provider/texas/fort-worth/,48,48,,,,,success,
texas,frisco,/provider/texas/frisco/,15,15,,,,,success,
texas,gail,/provider/texas/gail/,1,1,,,,,success,
texas,giddings,/provider/texas/giddings/,1,1,,,,,success,
texas,galveston,/provider/texas/galveston/,2,2,,,,,success,
texas,garland,/provider/texas/garland/,8,8,,,,,success,
texas,glen rose,/provider/texas/glen-rose/,2,2,,,,,success,
texas,gainesville,/provider/texas/gainesville/,3,3,,,,,success,
texas,fritch,/provider/texas/fritch/,1,1,,,,,success,
texas,georgetown,/provider/texas/georgetown/,9,9,,,,,success,
texas,granbury,/provider/texas/granbury/,7,7,,,,,success,
texas,greenville,/provider/texas/greenville/,6,6,,,,,success,
texas,hallettsville,/provider/texas/hallettsville/,1,1,,,,,success,
texas,graham,/provider/texas/graham/,1,1,,,,,success,
texas,grapevine,/provider/texas/grapevine/,7,7,,,,,success,
texas,groesbeck,/provider/texas/groesbeck/,1,1,,,,,success,
texas,gun barrel city,/provider/texas/gun-barrel-city/,1,1,,,,,success,
texas,grand prairie,/provider/texas/grand-prairie/,9,9,,,,,success,
texas,helotes,/provider/texas/helotes/,1,1,,,,,success,
texas,haslet,/provider/texas/haslet/,2,2,,,,,success,
texas,heath,/provider/texas/heath/,2,2,,,,,success,
texas,harker heights,/provider/texas/harker-heights/,1,1,,,,,success,
texas,henderson,/provider/texas/henderson/,1,1,,,,,success,
texas,hewitt,/provider/texas/hewitt/,2,2,,,,,success,
texas,haltom city,/provider/texas/haltom-city/,1,1,,,,,success,
texas,harlingen,/provider/texas/harlingen/,3,3,,,,,success,
texas,humble,/provider/texas/humble/,14,14,,,,,success,
texas,hutto,/provider/texas/hutto/,2,2,,,,,success,
texas,hurst,/provider/texas/hurst/,5,5,,,,,success,
texas,houston,/provider/texas/houston/,183,183,,,,,success,
texas,horizon city,/provider/texas/horizon-city/,1,1,,,,,success,
texas,hillsboro,/provider/texas/hillsboro/,1,1,,,,,success,
texas,huntsville,/provider/texas/huntsville/,1,1,,,,,success,
texas,irving,/provider/texas/irving/,14,14,,,,,success,
texas,jbsa lackland,/provider/texas/jbsa-lackland/,1,1,,,,,success,
texas,jacksonville,/provider/texas/jacksonville/,1,1,,,,,success,
texas,keller,/provider/texas/keller/,8,8,,,,,success,
texas,kenedy,/provider/texas/kenedy/,1,1,,,,,success,
texas,katy,/provider/texas/katy/,18,18,,,,,success,
texas,joaquin,/provider/texas/joaquin/,1,1,,,,,success,
texas,jersey village,/provider/texas/jersey-village/,1,1,,,,,success,
texas,kaufman,/provider/texas/kaufman/,2,2,,,,,success,
texas,kirbyville,/provider/texas/kirbyville/,1,1,,,,,success,
texas,kyle,/provider/texas/kyle/,3,3,,,,,success,
texas,kermit,/provider/texas/kermit/,1,1,,,,,success,
texas,kingsville,/provider/texas/kingsville/,1,1,,,,,success,
texas,kingwood,/provider/texas/kingwood/,4,4,,,,,success,
texas,killeen,/provider/texas/killeen/,6,6,,,,,success,
texas,kerrville,/provider/texas/kerrville/,3,3,,,,,success,
texas,kilgore,/provider/texas/kilgore/,2,2,,,,,success,
texas,la marque,/provider/texas/la-marque/,1,1,,,,,success,
texas,lancaster,/provider/texas/lancaster/,2,2,,,,,success,
texas,la porte,/provider/texas/la-porte/,5,5,,,,,success,
texas,lake jackson,/provider/texas/lake-jackson/,3,3,,,,,success,
texas,lakeway,/provider/texas/lakeway/,3,3,,,,,success,
texas,la vernia,/provider/texas/la-vernia/,1,1,,,,,success,
texas,la grange,/provider/texas/la-grange/,2,2,,,,,success,
texas,lake worth,/provider/texas/lake-worth/,1,1,,,,,success,
texas,little elm,/provider/texas/little-elm/,1,1,,,,,success,
texas,laredo,/provider/texas/laredo/,11,11,,,,,success,
texas,lantana,/provider/texas/lantana/,1,1,,,,,success,
texas,lewisville,/provider/texas/lewisville/,10,10,,,,,success,
texas,liberty,/provider/texas/liberty/,1,1,,,,,success,
texas,levelland,/provider/texas/levelland/,1,1,,,,,success,
texas,league city,/provider/texas/league-city/,6,6,,,,,success,
texas,leander,/provider/texas/leander/,1,1,,,,,success,
texas,mansfield,/provider/texas/mansfield/,7,7,,,,,success,
texas,lumberton,/provider/texas/lumberton/,1,1,,,,,success,
texas,lubbock,/provider/texas/lubbock/,25,25,,,,,success,
texas,littlefield,/provider/texas/littlefield/,1,1,,,,,success,
texas,manor,/provider/texas/manor/,1,1,,,,,success,
texas,magnolia,/provider/texas/magnolia/,4,4,,,,,success,
texas,lufkin,/provider/texas/lufkin/,3,3,,,,,success,
texas,longview,/provider/texas/longview/,5,5,,,,,success,
texas,melissa,/provider/texas/melissa/,2,2,,,,,success,
texas,midlothian,/provider/texas/midlothian/,2,2,,,,,success,
texas,mckinney,/provider/texas/mckinney/,23,23,,,,,success,
texas,mesquite,/provider/texas/mesquite/,9,9,,,,,success,
texas,marble falls,/provider/texas/marble-falls/,2,2,,,,,success,
texas,mcallen,/provider/texas/mcallen/,14,14,,,,,success,
texas,marshall,/provider/texas/marshall/,1,1,,,,,success,
texas,midland,/provider/texas/midland/,13,13,,,,,success,
texas,mount pleasant,/provider/texas/mount-pleasant/,1,1,,,,,success,
texas,montgomery,/provider/texas/montgomery/,3,3,,,,,success,
texas,monahans,/provider/texas/monahans/,1,1,,,,,success,
texas,mt pleasant,/provider/texas/mt-pleasant/,1,1,,,,,success,
texas,mission,/provider/texas/mission/,4,4,,,,,success,
texas,muenster,/provider/texas/muenster/,1,1,,,,,success,
texas,mineola,/provider/texas/mineola/,1,1,,,,,success,
texas,missouri city,/provider/texas/missouri-city/,5,5,,,,,success,
texas,new braunfels,/provider/texas/new-braunfels/,11,11,,,,,success,
texas,nacogdoches,/provider/texas/nacogdoches/,4,4,,,,,success,
texas,new boston,/provider/texas/new-boston/,1,1,,,,,success,
texas,murphy,/provider/texas/murphy/,1,1,,,,,success,
texas,needville,/provider/texas/needville/,1,1,,,,,success,
texas,nederland,/provider/texas/nederland/,7,7,,,,,success,
texas,new caney,/provider/texas/new-caney/,1,1,,,,,success,
texas,north richland hills,/provider/texas/north-richland-hills/,5,5,,,,,success,
texas,pampa,/provider/texas/pampa/,1,1,,,,,success,
texas,olmos park,/provider/texas/olmos-park/,1,1,,,,,success,
texas,palestine,/provider/texas/palestine/,2,2,,,,,success,
texas,orange,/provider/texas/orange/,1,1,,,,,success,
texas,o donnell,/provider/texas/o-donnell/,1,1,,,,,success,
texas,olton,/provider/texas/olton/,1,1,,,,,success,
texas,ozona,/provider/texas/ozona/,1,1,,,,,success,
texas,odessa,/provider/texas/odessa/,12,12,,,,,success,
texas,paris,/provider/texas/paris/,4,4,,,,,success,
texas,pearland,/provider/texas/pearland/,12,12,,,,,success,
texas,pilot point,/provider/texas/pilot-point/,2,2,,,,,success,
texas,panhandle,/provider/texas/panhandle/,1,1,,,,,success,
texas,pecos,/provider/texas/pecos/,2,2,,,,,success,
texas,pharr,/provider/texas/pharr/,4,4,,,,,success,
texas,pflugerville,/provider/texas/pflugerville/,5,5,,,,,success,
texas,pasadena,/provider/texas/pasadena/,15,15,,,,,success,
texas,port arthur,/provider/texas/port-arthur/,2,2,,,,,success,
texas,portland,/provider/texas/portland/,6,6,,,,,success,
texas,plano,/provider/texas/plano/,26,26,,,,,success,
texas,pleasanton,/provider/texas/pleasanton/,2,2,,,,,success,
texas,porter,/provider/texas/porter/,3,3,,,,,success,
texas,pittsburg,/provider/texas/pittsburg/,1,1,,,,,success,
texas,port lavaca,/provider/texas/port-lavaca/,5,5,,,,,success,
texas,plainview,/provider/texas/plainview/,3,3,,,,,success,
texas,richardson,/provider/texas/richardson/,10,10,,,,,success,
texas,quitman,/provider/texas/quitman/,2,2,,,,,success,
texas,prosper,/provider/texas/prosper/,5,5,,,,,success,
texas,princeton,/provider/texas/princeton/,1,1,,,,,success,
texas,red oak,/provider/texas/red-oak/,1,1,,,,,success,
texas,richmond,/provider/texas/richmond/,7,7,,,,,success,
texas,post,/provider/texas/post/,1,1,,,,,success,
texas,roanoke,/provider/texas/roanoke/,2,2,,,,,success,
texas,sachse,/provider/texas/sachse/,1,1,,,,,success,
texas,san angelo,/provider/texas/san-angelo/,15,15,,,,,success,
texas,saginaw,/provider/texas/saginaw/,1,1,,,,,success,
texas,round rock,/provider/texas/round-rock/,13,13,,,,,success,
texas,rockwall,/provider/texas/rockwall/,7,7,,,,,success,
texas,robstown,/provider/texas/robstown/,1,1,,,,,success,
texas,rosenberg,/provider/texas/rosenberg/,3,3,,,,,success,
texas,rowlett,/provider/texas/rowlett/,4,4,,,,,success,
texas,san antonio,/provider/texas/san-antonio/,114,114,,,,,success,
texas,schertz,/provider/texas/schertz/,3,3,,,,,success,
texas,seguin,/provider/texas/seguin/,3,3,,,,,success,
texas,sealy,/provider/texas/sealy/,1,1,,,,,success,
texas,san marcos,/provider/texas/san-marcos/,6,6,,,,,success,
texas,san juan,/provider/texas/san-juan/,1,1,,,,,success,
texas,seabrook,/provider/texas/seabrook/,1,1,,,,,success,
texas,sanger,/provider/texas/sanger/,1,1,,,,,success,
texas,sherman,/provider/texas/sherman/,7,7,,,,,success,
texas,seymour,/provider/texas/seymour/,1,1,,,,,success,
texas,shavano park,/provider/texas/shavano-park/,1,1,,,,,success,
texas,shenandoah,/provider/texas/shenandoah/,3,3,,,,,success,
texas,slaton,/provider/texas/slaton/,1,1,,,,,success,
texas,shallowater,/provider/texas/shallowater/,1,1,,,,,success,
texas,seminole,/provider/texas/seminole/,1,1,,,,,success,
texas,selma,/provider/texas/selma/,2,2,,,,,success,
texas,stafford,/provider/texas/stafford/,2,2,,,,,success,
texas,spring,/provider/texas/spring/,21,21,,,,,success,
texas,stamford,/provider/texas/stamford/,1,1,,,,,success,
texas,somerset,/provider/texas/somerset/,1,1,,,,,success,
texas,spring branch,/provider/texas/spring-branch/,1,1,,,,,success,
texas,snyder,/provider/texas/snyder/,1,1,,,,,success,
texas,southlake,/provider/texas/southlake/,8,8,,,,,success,
texas,stephenville,/provider/texas/stephenville/,1,1,,,,,success,
texas,sweetwater,/provider/texas/sweetwater/,2,2,,,,,success,
texas,tahoka,/provider/texas/tahoka/,2,2,,,,,success,
texas,taylor,/provider/texas/taylor/,1,1,,,,,success,
texas,texarkana,/provider/texas/texarkana/,4,4,,,,,success,
texas,temple,/provider/texas/temple/,5,5,,,,,success,
texas,sulphur springs,/provider/texas/sulphur-springs/,1,1,,,,,success,
texas,terrell,/provider/texas/terrell/,2,2,,,,,success,
texas,sugar land,/provider/texas/sugar-land/,15,15,,,,,success,
texas,tomball,/provider/texas/tomball/,11,11,,,,,success,
texas,texas city,/provider/texas/texas-city/,2,2,,,,,success,
texas,universal city,/provider/texas/universal-city/,1,1,,,,,success,
texas,the woodlands,/provider/texas/the-woodlands/,6,6,,,,,success,
texas,uvalde,/provider/texas/uvalde/,1,1,,,,,success,
texas,timpson,/provider/texas/timpson/,1,1,,,,,success,
texas,tyler,/provider/texas/tyler/,10,10,,,,,success,
texas,utopia,/provider/texas/utopia/,1,1,,,,,success,
texas,weatherford,/provider/texas/weatherford/,6,6,,,,,success,
texas,victoria,/provider/texas/victoria/,4,4,,,,,success,
texas,waxahachie,/provider/texas/waxahachie/,1,1,,,,,success,
texas,wake village,/provider/texas/wake-village/,1,1,,,,,success,
texas,vidor,/provider/texas/vidor/,1,1,,,,,success,
texas,webster,/provider/texas/webster/,6,6,,,,,success,
texas,weslaco,/provider/texas/weslaco/,3,3,,,,,success,
texas,waco,/provider/texas/waco/,10,10,,,,,success,
utah,american fork,/provider/utah/american-fork/,2,2,,,,,success,
utah,bountiful,/provider/utah/bountiful/,3,3,,,,,success,
texas,willis,/provider/texas/willis/,2,2,,,,,success,
texas,windcrest,/provider/texas/windcrest/,1,1,,,,,success,
texas,wylie,/provider/texas/wylie/,4,4,,,,,success,
texas,woodway,/provider/texas/woodway/,2,2,,,,,success,
texas,wichita falls,/provider/texas/wichita-falls/,7,7,,,,,success,
texas,white settlement,/provider/texas/white-settlement/,1,1,,,,,success,
utah,castle dale,/provider/utah/castle-dale/,1,1,,,,,success,
utah,hurricane,/provider/utah/hurricane/,1,1,,,,,success,
utah,heber city,/provider/utah/heber-city/,2,2,,,,,success,
utah,draper,/provider/utah/draper/,3,3,,,,,success,
utah,cedar city,/provider/utah/cedar-city/,3,3,,,,,success,
utah,clearfield,/provider/utah/clearfield/,2,2,,,,,success,
utah,brigham city,/provider/utah/brigham-city/,1,1,,,,,success,
utah,green river,/provider/utah/green-river/,1,1,,,,,success,
utah,hyde park,/provider/utah/hyde-park/,1,1,,,,,success,
utah,layton,/provider/utah/layton/,6,6,,,,,success,
utah,logan,/provider/utah/logan/,5,5,,,,,success,
utah,lindon,/provider/utah/lindon/,1,1,,,,,success,
utah,murray,/provider/utah/murray/,8,8,,,,,success,
utah,lehi,/provider/utah/lehi/,1,1,,,,,success,
utah,monticello,/provider/utah/monticello/,1,1,,,,,success,
utah,kaysville,/provider/utah/kaysville/,1,1,,,,,success,
utah,orem,/provider/utah/orem/,6,6,,,,,success,
utah,park city,/provider/utah/park-city/,1,1,,,,,success,
utah,pleasant grove,/provider/utah/pleasant-grove/,2,2,,,,,success,
utah,north ogden,/provider/utah/north-ogden/,2,2,,,,,success,
utah,ogden,/provider/utah/ogden/,3,3,,,,,success,
utah,payson,/provider/utah/payson/,1,1,,,,,success,
utah,north salt lake,/provider/utah/north-salt-lake/,1,1,,,,,success,
utah,providence,/provider/utah/providence/,1,1,,,,,success,
utah,riverton,/provider/utah/riverton/,2,2,,,,,success,
utah,roy,/provider/utah/roy/,1,1,,,,,success,
utah,sandy,/provider/utah/sandy/,5,5,,,,,success,
utah,provo,/provider/utah/provo/,3,3,,,,,success,
utah,salem,/provider/utah/salem/,1,1,,,,,success,
utah,roosevelt,/provider/utah/roosevelt/,1,1,,,,,success,
utah,salt lake city,/provider/utah/salt-lake-city/,22,22,,,,,success,
utah,saint george,/provider/utah/saint-george/,1,1,,,,,success,
utah,south jordan,/provider/utah/south-jordan/,3,3,,,,,success,
utah,st george,/provider/utah/st-george/,5,5,,,,,success,
utah,springville,/provider/utah/springville/,1,1,,,,,success,
utah,spanish fork,/provider/utah/spanish-fork/,1,1,,,,,success,
utah,south ogden,/provider/utah/south-ogden/,3,3,,,,,success,
utah,saratoga springs,/provider/utah/saratoga-springs/,1,1,,,,,success,
utah,smithfield,/provider/utah/smithfield/,1,1,,,,,success,
utah,taylorsville,/provider/utah/taylorsville/,1,1,,,,,success,
utah,west valley city,/provider/utah/west-valley-city/,3,3,,,,,success,
utah,west point,/provider/utah/west-point/,1,1,,,,,success,
utah,west jordan,/provider/utah/west-jordan/,3,3,,,,,success,
utah,tooele,/provider/utah/tooele/,1,1,,,,,success,
vermont,bennington,/provider/vermont/bennington/,1,1,,,,,success,
utah,vernal,/provider/utah/vernal/,1,1,,,,,success,
vermont,barre,/provider/vermont/barre/,1,1,,,,,success,
utah,tremonton,/provider/utah/tremonton/,1,1,,,,,success,
vermont,south burlington,/provider/vermont/south-burlington/,2,2,,,,,success,
vermont,morrisville,/provider/vermont/morrisville/,1,1,,,,,success,
vermont,rutland,/provider/vermont/rutland/,1,1,,,,,success,
vermont,st johnsbury,/provider/vermont/st-johnsbury/,1,1,,,,,success,
vermont,essex junction,/provider/vermont/essex-junction/,,,,,,,success,
vermont,berline,/provider/vermont/berline/,1,1,,,,,success,
vermont,saint albans,/provider/vermont/saint-albans/,1,1,,,,,success,
vermont,burlington,/provider/vermont/burlington/,,,,,,,success,
virginia,abingdon,/provider/virginia/abingdon/,3,3,,,,,success,
vermont,stowe,/provider/vermont/stowe/,1,1,,,,,success,
virginia,alexandria,/provider/virginia/alexandria/,23,23,,,,,success,
virginia,amelia,/provider/virginia/amelia/,1,1,,,,,success,
virginia,afton,/provider/virginia/afton/,1,1,,,,,success,
virginia,amherst,/provider/virginia/amherst/,1,1,,,,,success,
vermont,waterbury center,/provider/vermont/waterbury-center/,1,1,,,,,success,
virginia,aldie,/provider/virginia/aldie/,1,1,,,,,success,
virginia,annandale,/provider/virginia/annandale/,6,6,,,,,success,
virginia,appalachia,/provider/virginia/appalachia/,1,1,,,,,success,
virginia,ashburn,/provider/virginia/ashburn/,7,7,,,,,success,
virginia,arrington,/provider/virginia/arrington/,,,,,,,success,
virginia,appomattox,/provider/virginia/appomattox/,1,1,,,,,success,
virginia,arlington,/provider/virginia/arlington/,12,12,,,,,success,
virginia,ashland,/provider/virginia/ashland/,1,1,,,,,success,
virginia,aylett,/provider/virginia/aylett/,2,2,,,,,success,
virginia,bassett,/provider/virginia/bassett/,1,1,,,,,success,
virginia,bastian,/provider/virginia/bastian/,1,1,,,,,success,
virginia,bedford,/provider/virginia/bedford/,1,1,,,,,success,
virginia,bracey,/provider/virginia/bracey/,,,,,,,success,
virginia,blacksburg,/provider/virginia/blacksburg/,5,5,,,,,success,
virginia,bowling green,/provider/virginia/bowling-green/,1,1,,,,,success,
virginia,bluefield,/provider/virginia/bluefield/,1,1,,,,,success,
virginia,bealeton,/provider/virginia/bealeton/,1,1,,,,,success,
virginia,broadlands,/provider/virginia/broadlands/,1,1,,,,,success,
virginia,bristow,/provider/virginia/bristow/,2,2,,,,,success,
virginia,bristol,/provider/virginia/bristol/,3,3,,,,,success,
virginia,carrollton,/provider/virginia/carrollton/,1,1,,,,,success,
virginia,cana,/provider/virginia/cana/,1,1,,,,,success,
virginia,burkeville,/provider/virginia/burkeville/,1,1,,,,,success,
virginia,burke,/provider/virginia/burke/,2,2,,,,,success,
virginia,buena vista,/provider/virginia/buena-vista/,1,1,,,,,success,
virginia,chantilly,/provider/virginia/chantilly/,6,6,,,,,success,
virginia,chase city,/provider/virginia/chase-city/,,,,,,,success,
virginia,chesapeake,/provider/virginia/chesapeake/,10,10,,,,,success,
virginia,charlotte court house,/provider/virginia/charlotte-court-house/,1,1,,,,,success,
virginia,chester,/provider/virginia/chester/,6,6,,,,,success,
virginia,charlottesville,/provider/virginia/charlottesville/,8,8,,,,,success,
virginia,cedar bluff,/provider/virginia/cedar-bluff/,1,1,,,,,success,
virginia,centreville,/provider/virginia/centreville/,5,5,,,,,success,
virginia,chesterfield,/provider/virginia/chesterfield/,1,1,,,,,success,
virginia,chincoteague,/provider/virginia/chincoteague/,1,1,,,,,success,
virginia,christiansburg,/provider/virginia/christiansburg/,3,3,,,,,success,
virginia,colonial heights,/provider/virginia/colonial-heights/,2,2,,,,,success,
virginia,clarksville,/provider/virginia/clarksville/,,,,,,,success,
virginia,chilhowie,/provider/virginia/chilhowie/,1,1,,,,,success,
virginia,clintwood,/provider/virginia/clintwood/,,,,,,,success,
virginia,clifton forge,/provider/virginia/clifton-forge/,1,1,,,,,success,
virginia,duffield,/provider/virginia/duffield/,1,1,,,,,success,
virginia,culpeper,/provider/virginia/culpeper/,3,3,,,,,success,
virginia,dumfries,/provider/virginia/dumfries/,2,2,,,,,success,
virginia,damascus,/provider/virginia/damascus/,2,2,,,,,success,
virginia,culpepper,/provider/virginia/culpepper/,1,1,,,,,success,
virginia,dinwiddie,/provider/virginia/dinwiddie/,1,1,,,,,success,
virginia,daleville,/provider/virginia/daleville/,2,2,,,,,success,
virginia,danville,/provider/virginia/danville/,3,3,,,,,success,
virginia,fairfax station,/provider/virginia/fairfax-station/,1,1,,,,,success,
virginia,esmont,/provider/virginia/esmont/,1,1,,,,,success,
virginia,ewing,/provider/virginia/ewing/,1,1,,,,,success,
virginia,falls church,/provider/virginia/falls-church/,8,8,,,,,success,
virginia,fairfax,/provider/virginia/fairfax/,14,14,,,,,success,
virginia,emporia,/provider/virginia/emporia/,3,3,,,,,success,
virginia,fancy gap,/provider/virginia/fancy-gap/,1,1,,,,,success,
virginia,elkton,/provider/virginia/elkton/,1,1,,,,,success,
virginia,fredericksburg,/provider/virginia/fredericksburg/,13,13,,,,,success,
virginia,forest,/provider/virginia/forest/,2,2,,,,,success,
virginia,front royal,/provider/virginia/front-royal/,4,4,,,,,success,
virginia,farmville,/provider/virginia/farmville/,1,1,,,,,success,
virginia,fishersville,/provider/virginia/fishersville/,2,2,,,,,success,
virginia,ferrum,/provider/virginia/ferrum/,1,1,,,,,success,
virginia,gainesville,/provider/virginia/gainesville/,6,6,,,,,success,
virginia,floyd,/provider/virginia/floyd/,1,1,,,,,success,
virginia,galax,/provider/virginia/galax/,4,4,,,,,success,
virginia,glen allen,/provider/virginia/glen-allen/,6,6,,,,,success,
virginia,gloucester,/provider/virginia/gloucester/,2,2,,,,,success,
virginia,grundy,/provider/virginia/grundy/,2,2,,,,,success,
virginia,hampton,/provider/virginia/hampton/,9,9,,,,,success,
virginia,hardy,/provider/virginia/hardy/,1,1,,,,,success,
virginia,gretna,/provider/virginia/gretna/,,,,,,,success,
virginia,glade spring,/provider/virginia/glade-spring/,1,1,,,,,success,
virginia,harrisonburg,/provider/virginia/harrisonburg/,7,7,,,,,success,
virginia,henrico,/provider/virginia/henrico/,1,1,,,,,success,
virginia,haymarket,/provider/virginia/haymarket/,1,1,,,,,success,
virginia,hartfield,/provider/virginia/hartfield/,1,1,,,,,success,
virginia,herndon,/provider/virginia/herndon/,2,2,,,,,success,
virginia,hayes,/provider/virginia/hayes/,1,1,,,,,success,
virginia,heathsville,/provider/virginia/heathsville/,1,1,,,,,success,
virginia,haysi,/provider/virginia/haysi/,1,1,,,,,success,
virginia,jonesville,/provider/virginia/jonesville/,1,1,,,,,success,
virginia,hurley,/provider/virginia/hurley/,1,1,,,,,success,
virginia,hillsville,/provider/virginia/hillsville/,2,2,,,,,success,
virginia,independence,/provider/virginia/independence/,1,1,,,,,success,
virginia,honaker,/provider/virginia/honaker/,2,2,,,,,success,
virginia,hopewell,/provider/virginia/hopewell/,,,,,,,success,
virginia,kilmarnock,/provider/virginia/kilmarnock/,,,,,,,success,
virginia,kenbridge,/provider/virginia/kenbridge/,1,1,,,,,success,
virginia,lively,/provider/virginia/lively/,1,1,,,,,success,
virginia,lebanon,/provider/virginia/lebanon/,1,1,,,,,success,
virginia,leesburg,/provider/virginia/leesburg/,9,9,,,,,success,
virginia,lake ridge,/provider/virginia/lake-ridge/,2,2,,,,,success,
virginia,laurel fork,/provider/virginia/laurel-fork/,1,1,,,,,success,
virginia,lorton,/provider/virginia/lorton/,1,1,,,,,success,
virginia,king george,/provider/virginia/king-george/,1,1,,,,,success,
virginia,lexington,/provider/virginia/lexington/,2,2,,,,,success,
virginia,manassas,/provider/virginia/manassas/,9,9,,,,,success,
virginia,martinsville,/provider/virginia/martinsville/,7,7,,,,,success,
virginia,lynchburg,/provider/virginia/lynchburg/,10,10,,,,,success,
virginia,marion,/provider/virginia/marion/,1,1,,,,,success,
virginia,louisa,/provider/virginia/louisa/,2,2,,,,,success,
virginia,luray,/provider/virginia/luray/,,,,,,,success,
virginia,marshall,/provider/virginia/marshall/,1,1,,,,,success,
virginia,madison heights,/provider/virginia/madison-heights/,1,1,,,,,success,
virginia,mathews,/provider/virginia/mathews/,1,1,,,,,success,
virginia,middlebrook,/provider/virginia/middlebrook/,1,1,,,,,success,
virginia,monterey,/provider/virginia/monterey/,,,,,,,success,
virginia,mechanicsville,/provider/virginia/mechanicsville/,5,5,,,,,success,
virginia,midlothian,/provider/virginia/midlothian/,12,12,,,,,success,
virginia,mclean,/provider/virginia/mclean/,2,2,,,,,success,
virginia,meadowview,/provider/virginia/meadowview/,1,1,,,,,success,
virginia,mc lean,/provider/virginia/mc-lean/,1,1,,,,,success,
virginia,newport news,/provider/virginia/newport-news/,11,11,,,,,success,
virginia,new market,/provider/virginia/new-market/,1,1,,,,,success,
virginia,norton,/provider/virginia/norton/,1,1,,,,,success,
virginia,new church,/provider/virginia/new-church/,,,,,,,success,
virginia,norfolk,/provider/virginia/norfolk/,7,7,,,,,success,
virginia,new castle,/provider/virginia/new-castle/,,,,,,,success,
virginia,onley,/provider/virginia/onley/,1,1,,,,,success,
virginia,north chesterfield,/provider/virginia/north-chesterfield/,1,1,,,,,success,
virginia,orange,/provider/virginia/orange/,2,2,,,,,success,
virginia,portsmouth,/provider/virginia/portsmouth/,3,3,,,,,success,
virginia,pennington gap,/provider/virginia/pennington-gap/,2,2,,,,,success,
virginia,palmyra,/provider/virginia/palmyra/,2,2,,,,,success,
virginia,petersburg,/provider/virginia/petersburg/,1,1,,,,,success,
virginia,pembroke,/provider/virginia/pembroke/,1,1,,,,,success,
virginia,pearisburg,/provider/virginia/pearisburg/,1,1,,,,,success,
virginia,potomac falls,/provider/virginia/potomac-falls/,,,,,,,success,
virginia,pulaski,/provider/virginia/pulaski/,1,1,,,,,success,
virginia,powhatan,/provider/virginia/powhatan/,1,1,,,,,success,
virginia,purcellville,/provider/virginia/purcellville/,1,1,,,,,success,
virginia,raccoon ford,/provider/virginia/raccoon-ford/,1,1,,,,,success,
virginia,radford,/provider/virginia/radford/,1,1,,,,,success,
virginia,prince george,/provider/virginia/prince-george/,3,3,,,,,success,
virginia,raphine,/provider/virginia/raphine/,1,1,,,,,success,
virginia,quinton,/provider/virginia/quinton/,1,1,,,,,success,
virginia,roanoke,/provider/virginia/roanoke/,9,9,,,,,success,
virginia,reston,/provider/virginia/reston/,7,7,,,,,success,
virginia,salem,/provider/virginia/salem/,3,3,,,,,success,
virginia,richmond,/provider/virginia/richmond/,24,24,,,,,success,
virginia,richlands,/provider/virginia/richlands/,2,2,,,,,success,
virginia,ruther glen,/provider/virginia/ruther-glen/,1,1,,,,,success,
virginia,rocky mount,/provider/virginia/rocky-mount/,1,1,,,,,success,
virginia,ridgeway,/provider/virginia/ridgeway/,1,1,,,,,success,
virginia,springfield,/provider/virginia/springfield/,5,5,,,,,success,
virginia,st charles,/provider/virginia/st-charles/,1,1,,,,,success,
virginia,saltville,/provider/virginia/saltville/,,,,,,,success,
virginia,south boston,/provider/virginia/south-boston/,2,2,,,,,success,
virginia,spotsylvania,/provider/virginia/spotsylvania/,1,1,,,,,success,
virginia,south hill,/provider/virginia/south-hill/,2,2,,,,,success,
virginia,smithfield,/provider/virginia/smithfield/,1,1,,,,,success,
virginia,south riding,/provider/virginia/south-riding/,1,1,,,,,success,
virginia,strasburg,/provider/virginia/strasburg/,1,1,,,,,success,
virginia,stephens city,/provider/virginia/stephens-city/,1,1,,,,,success,
virginia,staunton,/provider/virginia/staunton/,4,4,,,,,success,
virginia,st paul,/provider/virginia/st-paul/,2,2,,,,,success,
virginia,stuart,/provider/virginia/stuart/,1,1,,,,,success,
